PPVuse,Abundance,Species
NA,0.000551687,Prevotella melaninogenica
NA,0.000551605,Moraxella nonliquefaciens
NA,0.000549398,Prevotella melaninogenica
NA,0.000545389,Prevotella melaninogenica
NA,0.000542723,Prevotella melaninogenica
NA,0.000542279,Prevotella melaninogenica
NA,0.000537791,Prevotella nanceiensis
NA,0.000536137,Prevotella melaninogenica
NA,0.000534862,Prevotella melaninogenica
NA,0.000534723,Prevotella melaninogenica
NA,0.00053273,Escherichia coli
NA,0.000532274,Prevotella nanceiensis
NA,0.000530299,Moraxella catarrhalis
NA,0.000525744,Escherichia coli
NA,0.000522943,Streptococcus mitis
NA,0.000522803,Moraxella nonliquefaciens
NA,0.000522761,Prevotella melaninogenica
NA,0.000519321,Corynebacterium simulans
NA,0.000505259,Haemophilus influenzae
NA,0.000504308,Streptococcus mitis
NA,0.000503462,Moraxella catarrhalis
NA,0.000502483,Moraxella catarrhalis
NA,0.000498321,Moraxella catarrhalis
NA,0.000497316,Prevotella nanceiensis
NA,0.000495008,Haemophilus influenzae
NA,0.000494191,Prevotella nanceiensis
NA,0.000493303,Streptococcus mitis
NA,0.000493093,Haemophilus influenzae
NA,0.000491601,Prevotella melaninogenica
NA,0.000491266,Moraxella nonliquefaciens
NA,0.000488102,Moraxella catarrhalis
NA,0.000482168,Prevotella melaninogenica
NA,0.000476708,Haemophilus influenzae
NA,0.000476006,Haemophilus influenzae
NA,0.000475469,Prevotella melaninogenica
NA,0.000470621,Haemophilus influenzae
NA,0.000469783,Streptococcus mitis
NA,0.000469711,Streptococcus mitis
NA,0.000469099,Moraxella nonliquefaciens
NA,0.0004673,Moraxella catarrhalis
NA,0.000466945,Prevotella nanceiensis
NA,0.00046514,Moraxella nonliquefaciens
NA,0.000459555,Prevotella melaninogenica
NA,0.000453206,Prevotella melaninogenica
NA,0.000453171,Streptococcus mitis
NA,0.000452685,Streptococcus mitis
NA,0.00045195,Prevotella nanceiensis
NA,0.000449914,Escherichia coli
NA,0.000445024,Prevotella melaninogenica
NA,0.00044362,Moraxella catarrhalis
NA,0.00044354,Prevotella nanceiensis
NA,0.000439243,Prevotella nanceiensis
NA,0.000433454,Moraxella nonliquefaciens
NA,0.000425819,Prevotella melaninogenica
NA,0.000425523,Moraxella nonliquefaciens
NA,0.000422177,Moraxella nonliquefaciens
NA,0.000415109,Escherichia coli
NA,0.000414368,Haemophilus influenzae
NA,0.000409915,Prevotella melaninogenica
NA,0.000408293,Prevotella melaninogenica
NA,0.000402831,Prevotella melaninogenica
NA,0.000402274,Prevotella melaninogenica
NA,0.000400546,Prevotella nanceiensis
NA,0.000399904,Moraxella nonliquefaciens
NA,0.000396639,Haemophilus influenzae
NA,0.000395426,Moraxella nonliquefaciens
NA,0.000385898,Moraxella nonliquefaciens
NA,0.000383354,Escherichia coli
NA,0.00038121,Moraxella nonliquefaciens
NA,0.000377496,Moraxella nonliquefaciens
NA,0.000377165,Cutibacterium acnes
NA,0.000373295,Streptococcus mitis
NA,0.000373088,Cutibacterium acnes
NA,0.000372943,Streptococcus mitis
NA,0.000372112,Moraxella catarrhalis
NA,0.000371883,Moraxella nonliquefaciens
NA,0.000369905,Moraxella nonliquefaciens
NA,0.000367949,Moraxella nonliquefaciens
NA,0.000367006,Prevotella melaninogenica
NA,0.000362644,Prevotella melaninogenica
NA,0.000361104,Moraxella catarrhalis
NA,0.000359616,Prevotella nanceiensis
NA,0.000356107,Haemophilus influenzae
NA,0.000355686,Escherichia coli
NA,0.000352072,Moraxella nonliquefaciens
NA,0.000349994,Streptococcus mitis
NA,0.000346488,Haemophilus influenzae
NA,0.000346391,Prevotella melaninogenica
NA,0.000346004,Cutibacterium acnes
NA,0.000344881,Haemophilus influenzae
NA,0.000339145,Streptococcus mitis
NA,0.000339032,Prevotella nanceiensis
NA,0.00033798,Moraxella nonliquefaciens
NA,0.00033795,Prevotella nanceiensis
NA,0.000336467,Prevotella melaninogenica
NA,0.00033507,Streptococcus mitis
NA,0.000334825,Streptococcus mitis
NA,0.000332832,Haemophilus influenzae
NA,0.000329753,Prevotella melaninogenica
NA,0.000327612,Haemophilus influenzae
NA,0.000327523,Moraxella nonliquefaciens
NA,0.000325712,Corynebacterium simulans
NA,0.000324867,Moraxella nonliquefaciens
NA,0.000319364,Haemophilus influenzae
NA,0.000313312,Moraxella catarrhalis
NA,0.000311942,Prevotella nanceiensis
NA,0.000311177,Streptococcus mitis
NA,0.000311019,Moraxella catarrhalis
NA,0.000310938,Moraxella nonliquefaciens
NA,0.000309494,Moraxella nonliquefaciens
NA,0.000308825,Moraxella nonliquefaciens
NA,0.000307772,Streptococcus mitis
NA,0.00030683,Moraxella nonliquefaciens
NA,0.000305998,Moraxella catarrhalis
NA,0.000305464,Cutibacterium acnes
NA,0.000303163,Escherichia coli
NA,0.000300964,Haemophilus influenzae
NA,0.000299708,Haemophilus influenzae
NA,0.000298082,Streptococcus mitis
NA,0.000296797,Prevotella melaninogenica
NA,0.000296024,Haemophilus influenzae
NA,0.000294357,Moraxella nonliquefaciens
NA,0.000293833,Haemophilus influenzae
NA,0.000287463,Prevotella melaninogenica
NA,0.000285163,Moraxella nonliquefaciens
NA,0.000282897,Prevotella nanceiensis
NA,0.000282825,Streptococcus mitis
NA,0.000282803,Moraxella nonliquefaciens
NA,0.00028222,Streptococcus mitis
NA,0.000281779,Prevotella melaninogenica
NA,0.000280544,Moraxella catarrhalis
NA,0.000279045,Moraxella nonliquefaciens
NA,0.000277556,Streptococcus mitis
NA,0.000277187,Prevotella melaninogenica
NA,0.000276049,Prevotella melaninogenica
NA,0.000273791,Streptococcus mitis
NA,0.000271692,Prevotella melaninogenica
NA,0.00026826,Prevotella nanceiensis
NA,0.000266548,Escherichia coli
NA,0.000265395,Moraxella nonliquefaciens
NA,0.000264654,Moraxella nonliquefaciens
NA,0.000263254,Moraxella catarrhalis
NA,0.000258118,Streptococcus mitis
NA,0.000257108,Moraxella catarrhalis
NA,0.000254775,Streptococcus mitis
NA,0.000253251,Haemophilus influenzae
NA,0.000252558,Moraxella nonliquefaciens
NA,0.00024895,Prevotella nanceiensis
NA,0.000248762,Prevotella nanceiensis
NA,0.000248552,Moraxella nonliquefaciens
NA,0.000247353,Moraxella nonliquefaciens
NA,0.000246616,Haemophilus influenzae
NA,0.000243089,Haemophilus influenzae
NA,0.000241836,Prevotella nanceiensis
NA,0.00024174,Prevotella melaninogenica
NA,0.00024108,Prevotella nanceiensis
NA,0.000240268,Prevotella nanceiensis
NA,0.000240098,Prevotella nanceiensis
NA,0.000239417,Prevotella nanceiensis
NA,0.000239007,Prevotella melaninogenica
NA,0.000238403,Escherichia coli
NA,0.000238051,Prevotella melaninogenica
NA,0.000233835,Streptococcus mitis
NA,0.000233756,Haemophilus influenzae
NA,0.000232591,Moraxella nonliquefaciens
NA,0.000231902,Moraxella nonliquefaciens
NA,0.000231194,Haemophilus influenzae
NA,0.000230333,Corynebacterium simulans
NA,0.000230183,Moraxella nonliquefaciens
NA,0.000229628,Haemophilus influenzae
NA,0.000228338,Prevotella nanceiensis
NA,0.000228306,Haemophilus influenzae
NA,0.000228101,Moraxella nonliquefaciens
NA,0.0002275,Streptococcus mitis
NA,0.000227363,Moraxella nonliquefaciens
NA,0.000227065,Moraxella catarrhalis
NA,0.000225639,Moraxella nonliquefaciens
NA,0.000225573,Prevotella melaninogenica
NA,0.000225196,Moraxella catarrhalis
NA,0.000223816,Streptococcus mitis
NA,0.000222853,Moraxella nonliquefaciens
NA,0.000221724,Streptococcus mitis
NA,0.000218958,Moraxella nonliquefaciens
NA,0.000218798,Haemophilus influenzae
NA,0.000213704,Moraxella nonliquefaciens
NA,0.000212457,Moraxella nonliquefaciens
NA,0.000211423,Moraxella nonliquefaciens
NA,0.000211423,Haemophilus influenzae
NA,0.00020812,Prevotella melaninogenica
NA,0.000207954,Streptococcus mitis
NA,0.000207661,Prevotella melaninogenica
NA,0.000205661,Prevotella melaninogenica
NA,0.00020357,Prevotella melaninogenica
NA,0.000200754,Moraxella nonliquefaciens
NA,0.000200171,Moraxella nonliquefaciens
NA,0.000200025,Haemophilus influenzae
NA,0.000199726,Prevotella nanceiensis
NA,0.000199098,Moraxella nonliquefaciens
NA,0.000194582,Escherichia coli
NA,0.000194111,Prevotella nanceiensis
NA,0.000192173,Prevotella nanceiensis
NA,0.000186491,Moraxella catarrhalis
NA,0.000185838,Haemophilus influenzae
NA,0.000184682,Haemophilus influenzae
NA,0.000184523,Moraxella catarrhalis
NA,0.000184467,Prevotella melaninogenica
NA,0.000183197,Haemophilus influenzae
NA,0.000180905,Prevotella melaninogenica
NA,0.000180642,Prevotella melaninogenica
NA,0.0001798,Prevotella melaninogenica
NA,0.000178389,Prevotella nanceiensis
NA,0.000178108,Moraxella nonliquefaciens
NA,0.000178024,Streptococcus mitis
NA,0.00017728,Moraxella nonliquefaciens
NA,0.000175969,Moraxella nonliquefaciens
NA,0.000175686,Haemophilus influenzae
NA,0.000174431,Moraxella nonliquefaciens
NA,0.000174249,Moraxella catarrhalis
NA,0.000173484,Haemophilus influenzae
NA,0.000172954,Moraxella catarrhalis
NA,0.000172656,Streptococcus mitis
NA,0.000170634,Cutibacterium acnes
NA,0.000170547,Moraxella nonliquefaciens
NA,0.000169529,Moraxella nonliquefaciens
NA,0.000169211,Prevotella melaninogenica
NA,0.000168837,Moraxella nonliquefaciens
NA,0.000168791,Escherichia coli
NA,0.000168724,Prevotella nanceiensis
NA,0.000166286,Moraxella catarrhalis
NA,0.000165096,Haemophilus influenzae
NA,0.000163128,Moraxella nonliquefaciens
NA,0.00016225,Moraxella nonliquefaciens
NA,0.000161411,Haemophilus influenzae
NA,0.000161052,Moraxella catarrhalis
NA,0.000160686,Prevotella melaninogenica
NA,0.000159585,Moraxella nonliquefaciens
NA,0.000159416,Streptococcus mitis
NA,0.000159291,Streptococcus mitis
NA,0.000155516,Moraxella catarrhalis
NA,0.000154532,Prevotella melaninogenica
NA,0.000154294,Moraxella nonliquefaciens
NA,0.0001539,Streptococcus pneumoniae
NA,0.000153419,Moraxella nonliquefaciens
NA,0.000153252,Haemophilus influenzae
NA,0.000152661,Haemophilus influenzae
NA,0.000152364,Moraxella nonliquefaciens
NA,0.000151782,Streptococcus mitis
NA,0.000149924,Prevotella melaninogenica
NA,0.000148331,Prevotella nanceiensis
NA,0.000147841,Streptococcus mitis
NA,0.00014702,Haemophilus influenzae
NA,0.000146926,Cutibacterium acnes
NA,0.000146117,Prevotella melaninogenica
NA,0.000144389,Haemophilus influenzae
NA,0.000144325,Prevotella melaninogenica
NA,0.000143769,Moraxella catarrhalis
NA,0.000143658,Prevotella melaninogenica
NA,0.000142205,Streptococcus mitis
NA,0.000139986,Prevotella nanceiensis
NA,0.000138928,Escherichia coli
NA,0.000138743,Moraxella nonliquefaciens
NA,0.000137286,Prevotella nanceiensis
NA,0.000137274,Prevotella melaninogenica
NA,0.000136666,Prevotella nanceiensis
NA,0.000136106,Prevotella melaninogenica
NA,0.00013558,Haemophilus influenzae
NA,0.000134822,Prevotella melaninogenica
NA,0.000134212,Haemophilus influenzae
NA,0.000133137,Prevotella melaninogenica
NA,0.000132738,Haemophilus influenzae
NA,0.000131348,Prevotella nanceiensis
NA,0.000131115,Streptococcus mitis
NA,0.000130769,Haemophilus influenzae
NA,0.000130597,Prevotella nanceiensis
NA,0.000129252,Prevotella nanceiensis
NA,0.000129063,Streptococcus mitis
NA,0.000129004,Prevotella nanceiensis
NA,0.000125918,Prevotella nanceiensis
NA,0.000124969,Haemophilus influenzae
NA,0.000124424,Prevotella nanceiensis
NA,0.000122935,Moraxella catarrhalis
NA,0.000122455,Prevotella melaninogenica
NA,0.000122278,Prevotella melaninogenica
NA,0.000122068,Streptococcus mitis
NA,0.000121603,Prevotella melaninogenica
NA,0.000121338,Prevotella melaninogenica
NA,0.000119749,Moraxella catarrhalis
NA,0.000119603,Moraxella nonliquefaciens
NA,0.000119326,Escherichia coli
NA,0.000119175,Moraxella nonliquefaciens
NA,0.000118364,Prevotella nanceiensis
NA,0.000117987,Prevotella melaninogenica
NA,0.000117361,Prevotella nanceiensis
NA,0.000116903,Streptococcus mitis
NA,0.000115002,Prevotella nanceiensis
NA,0.000113982,Moraxella nonliquefaciens
NA,0.000113639,Haemophilus influenzae
NA,0.000113284,Moraxella nonliquefaciens
NA,0.000111699,Prevotella nanceiensis
NA,0.000108823,Prevotella nanceiensis
NA,0.000108703,Haemophilus influenzae
NA,0.000108252,Streptococcus mitis
NA,0.000108054,Prevotella nanceiensis
NA,0.000107491,Prevotella nanceiensis
NA,0.000107376,Haemophilus influenzae
NA,0.000107106,Cutibacterium acnes
NA,0.000106737,Prevotella nanceiensis
NA,0.000105183,Haemophilus influenzae
NA,0.000104758,Haemophilus influenzae
NA,0.000102719,Prevotella melaninogenica
NA,0.000102405,Haemophilus influenzae
NA,0.000101799,Prevotella nanceiensis
NA,0.000101403,Moraxella nonliquefaciens
NA,0.000100847,Prevotella melaninogenica
NA,9.88E-05,Prevotella nanceiensis
NA,9.85E-05,Moraxella catarrhalis
NA,9.79E-05,Prevotella nanceiensis
NA,9.75E-05,Moraxella nonliquefaciens
NA,9.74E-05,Moraxella nonliquefaciens
NA,9.73E-05,Prevotella melaninogenica
NA,9.68E-05,Moraxella catarrhalis
NA,9.65E-05,Prevotella melaninogenica
NA,9.62E-05,Moraxella nonliquefaciens
NA,9.53E-05,Prevotella nanceiensis
NA,9.51E-05,Prevotella nanceiensis
NA,9.48E-05,Escherichia coli
NA,9.45E-05,Haemophilus influenzae
NA,9.43E-05,Moraxella nonliquefaciens
NA,9.43E-05,Moraxella nonliquefaciens
NA,9.41E-05,Escherichia coli
NA,9.10E-05,Haemophilus influenzae
NA,9.03E-05,Prevotella melaninogenica
NA,9.02E-05,Moraxella nonliquefaciens
NA,8.95E-05,Haemophilus influenzae
NA,8.89E-05,Prevotella melaninogenica
NA,8.88E-05,Prevotella melaninogenica
NA,8.87E-05,Prevotella melaninogenica
NA,8.84E-05,Prevotella nanceiensis
NA,8.81E-05,Prevotella melaninogenica
NA,8.66E-05,Moraxella nonliquefaciens
NA,8.55E-05,Moraxella nonliquefaciens
NA,8.54E-05,Haemophilus influenzae
NA,8.50E-05,Prevotella nanceiensis
NA,8.44E-05,Prevotella melaninogenica
NA,8.44E-05,Moraxella nonliquefaciens
NA,8.31E-05,Prevotella melaninogenica
NA,8.30E-05,Prevotella melaninogenica
NA,8.27E-05,Prevotella melaninogenica
NA,8.24E-05,Moraxella nonliquefaciens
NA,8.23E-05,Prevotella nanceiensis
NA,8.21E-05,Haemophilus influenzae
NA,8.19E-05,Moraxella nonliquefaciens
NA,8.17E-05,Corynebacterium simulans
NA,8.17E-05,Moraxella nonliquefaciens
NA,8.16E-05,Moraxella nonliquefaciens
NA,8.10E-05,Prevotella nanceiensis
NA,8.09E-05,Prevotella melaninogenica
NA,8.08E-05,Prevotella melaninogenica
NA,8.06E-05,Prevotella nanceiensis
NA,8.06E-05,Streptococcus mitis
NA,8.03E-05,Prevotella melaninogenica
NA,7.95E-05,Haemophilus influenzae
NA,7.90E-05,Moraxella catarrhalis
NA,7.68E-05,Moraxella nonliquefaciens
NA,7.33E-05,Moraxella catarrhalis
NA,7.31E-05,Haemophilus influenzae
NA,7.27E-05,Prevotella nanceiensis
NA,7.23E-05,Prevotella melaninogenica
NA,7.22E-05,Prevotella nanceiensis
NA,7.20E-05,Streptococcus mitis
NA,7.10E-05,Prevotella nanceiensis
NA,6.97E-05,Moraxella nonliquefaciens
NA,6.91E-05,Prevotella nanceiensis
NA,6.75E-05,Haemophilus influenzae
NA,6.75E-05,Haemophilus influenzae
NA,6.74E-05,Prevotella nanceiensis
NA,6.59E-05,Prevotella melaninogenica
NA,6.59E-05,Haemophilus influenzae
NA,6.49E-05,Moraxella catarrhalis
NA,6.43E-05,Prevotella nanceiensis
NA,6.39E-05,Prevotella nanceiensis
NA,6.34E-05,Prevotella nanceiensis
NA,6.31E-05,Prevotella nanceiensis
NA,6.22E-05,Haemophilus influenzae
NA,6.21E-05,Moraxella catarrhalis
NA,6.14E-05,Prevotella nanceiensis
NA,6.14E-05,Prevotella nanceiensis
NA,6.11E-05,Prevotella melaninogenica
NA,6.07E-05,Prevotella melaninogenica
NA,5.85E-05,Streptococcus mitis
NA,5.80E-05,Prevotella nanceiensis
NA,5.76E-05,Prevotella nanceiensis
NA,5.75E-05,Prevotella nanceiensis
NA,5.74E-05,Streptococcus mitis
NA,5.74E-05,Haemophilus influenzae
NA,5.73E-05,Prevotella nanceiensis
NA,5.71E-05,Haemophilus influenzae
NA,5.70E-05,Streptococcus mitis
NA,5.65E-05,Haemophilus influenzae
NA,5.61E-05,Corynebacterium simulans
NA,5.45E-05,Haemophilus influenzae
NA,5.43E-05,Haemophilus influenzae
NA,5.42E-05,Haemophilus influenzae
NA,5.26E-05,Prevotella melaninogenica
NA,5.23E-05,Prevotella nanceiensis
NA,5.22E-05,Moraxella nonliquefaciens
NA,5.22E-05,Prevotella melaninogenica
NA,5.20E-05,Prevotella melaninogenica
NA,5.17E-05,Prevotella nanceiensis
NA,5.17E-05,Haemophilus influenzae
NA,5.13E-05,Prevotella melaninogenica
NA,5.09E-05,Moraxella nonliquefaciens
NA,5.08E-05,Haemophilus influenzae
NA,5.04E-05,Prevotella nanceiensis
NA,4.94E-05,Haemophilus influenzae
NA,4.91E-05,Haemophilus influenzae
NA,4.89E-05,Haemophilus influenzae
NA,4.87E-05,Prevotella nanceiensis
NA,4.87E-05,Escherichia coli
NA,4.78E-05,Haemophilus influenzae
NA,4.78E-05,Prevotella nanceiensis
NA,4.77E-05,Prevotella melaninogenica
NA,4.77E-05,Prevotella nanceiensis
NA,4.56E-05,Prevotella nanceiensis
NA,4.51E-05,Streptococcus mitis
NA,4.51E-05,Haemophilus influenzae
NA,4.47E-05,Moraxella nonliquefaciens
NA,4.45E-05,Corynebacterium simulans
NA,4.28E-05,Streptococcus mitis
NA,4.24E-05,Haemophilus influenzae
NA,4.24E-05,Prevotella nanceiensis
NA,4.20E-05,Haemophilus influenzae
NA,4.12E-05,Moraxella nonliquefaciens
NA,4.11E-05,Prevotella nanceiensis
NA,4.10E-05,Moraxella nonliquefaciens
NA,4.06E-05,Moraxella nonliquefaciens
NA,4.06E-05,Haemophilus influenzae
NA,4.05E-05,Prevotella nanceiensis
NA,4.01E-05,Haemophilus influenzae
NA,3.94E-05,Haemophilus influenzae
NA,3.92E-05,Haemophilus influenzae
NA,3.91E-05,Haemophilus influenzae
NA,3.91E-05,Prevotella nanceiensis
NA,3.90E-05,Haemophilus influenzae
NA,3.82E-05,Haemophilus influenzae
NA,3.81E-05,Haemophilus influenzae
NA,3.81E-05,Prevotella nanceiensis
NA,3.81E-05,Prevotella nanceiensis
NA,3.79E-05,Prevotella melaninogenica
NA,3.77E-05,Prevotella melaninogenica
NA,3.75E-05,Moraxella catarrhalis
NA,3.61E-05,Prevotella melaninogenica
NA,3.58E-05,Prevotella melaninogenica
NA,3.58E-05,Moraxella nonliquefaciens
NA,3.58E-05,Streptococcus mitis
NA,3.57E-05,Prevotella nanceiensis
NA,3.56E-05,Haemophilus influenzae
NA,3.56E-05,Prevotella nanceiensis
NA,3.53E-05,Prevotella nanceiensis
NA,3.49E-05,Prevotella nanceiensis
NA,3.44E-05,Haemophilus influenzae
NA,3.43E-05,Haemophilus influenzae
NA,3.42E-05,Prevotella nanceiensis
NA,3.39E-05,Haemophilus influenzae
NA,3.38E-05,Haemophilus influenzae
NA,3.23E-05,Haemophilus influenzae
NA,3.20E-05,Prevotella melaninogenica
NA,3.19E-05,Prevotella nanceiensis
NA,3.17E-05,Prevotella nanceiensis
NA,3.11E-05,Haemophilus influenzae
NA,3.04E-05,Haemophilus influenzae
NA,3.04E-05,Prevotella nanceiensis
NA,3.03E-05,Prevotella nanceiensis
NA,3.01E-05,Prevotella melaninogenica
NA,2.97E-05,Haemophilus influenzae
NA,2.94E-05,Prevotella nanceiensis
NA,2.91E-05,Haemophilus influenzae
NA,2.81E-05,Prevotella nanceiensis
NA,2.79E-05,Moraxella catarrhalis
NA,2.77E-05,Haemophilus influenzae
NA,2.72E-05,Prevotella nanceiensis
NA,2.70E-05,Prevotella nanceiensis
NA,2.69E-05,Haemophilus influenzae
NA,2.63E-05,Haemophilus influenzae
NA,2.61E-05,Haemophilus influenzae
NA,2.60E-05,Prevotella nanceiensis
NA,2.59E-05,Haemophilus influenzae
NA,2.59E-05,Prevotella nanceiensis
NA,2.59E-05,Prevotella melaninogenica
NA,2.58E-05,Moraxella nonliquefaciens
NA,2.58E-05,Prevotella melaninogenica
NA,2.54E-05,Haemophilus influenzae
NA,2.43E-05,Moraxella nonliquefaciens
NA,2.42E-05,Prevotella nanceiensis
NA,2.41E-05,Prevotella melaninogenica
NA,2.40E-05,Haemophilus influenzae
NA,2.38E-05,Haemophilus influenzae
NA,2.37E-05,Prevotella nanceiensis
NA,2.35E-05,Prevotella nanceiensis
NA,2.25E-05,Prevotella nanceiensis
NA,2.22E-05,Haemophilus influenzae
NA,2.20E-05,Moraxella catarrhalis
NA,2.19E-05,Prevotella melaninogenica
NA,2.19E-05,Prevotella nanceiensis
NA,2.17E-05,Prevotella melaninogenica
NA,2.16E-05,Prevotella nanceiensis
NA,2.13E-05,Moraxella catarrhalis
NA,2.12E-05,Moraxella nonliquefaciens
NA,2.12E-05,Prevotella melaninogenica
NA,2.09E-05,Prevotella nanceiensis
NA,2.09E-05,Moraxella catarrhalis
NA,2.08E-05,Prevotella nanceiensis
NA,2.01E-05,Moraxella nonliquefaciens
NA,2.00E-05,Prevotella nanceiensis
NA,1.98E-05,Prevotella nanceiensis
NA,1.95E-05,Prevotella nanceiensis
NA,1.94E-05,Prevotella nanceiensis
NA,1.93E-05,Haemophilus influenzae
NA,1.93E-05,Moraxella nonliquefaciens
NA,1.90E-05,Prevotella nanceiensis
NA,1.90E-05,Prevotella nanceiensis
NA,1.87E-05,Haemophilus influenzae
NA,1.82E-05,Streptococcus mitis
NA,1.82E-05,Haemophilus influenzae
NA,1.79E-05,Prevotella nanceiensis
NA,1.76E-05,Moraxella nonliquefaciens
NA,1.69E-05,Prevotella nanceiensis
NA,1.69E-05,Prevotella melaninogenica
NA,1.67E-05,Prevotella melaninogenica
NA,1.59E-05,Prevotella melaninogenica
NA,1.57E-05,Prevotella nanceiensis
NA,1.56E-05,Escherichia coli
NA,1.51E-05,Prevotella nanceiensis
NA,1.50E-05,Prevotella nanceiensis
NA,1.49E-05,Prevotella nanceiensis
NA,1.49E-05,Streptococcus mitis
NA,1.48E-05,Prevotella melaninogenica
NA,1.46E-05,Haemophilus influenzae
NA,1.43E-05,Haemophilus influenzae
NA,1.42E-05,Prevotella melaninogenica
NA,1.41E-05,Moraxella catarrhalis
NA,1.37E-05,Prevotella nanceiensis
NA,1.36E-05,Haemophilus influenzae
NA,1.35E-05,Moraxella nonliquefaciens
NA,1.35E-05,Prevotella nanceiensis
NA,1.34E-05,Prevotella nanceiensis
NA,1.32E-05,Prevotella nanceiensis
NA,1.30E-05,Haemophilus influenzae
NA,1.24E-05,Prevotella nanceiensis
NA,1.23E-05,Prevotella melaninogenica
NA,1.21E-05,Prevotella nanceiensis
NA,1.19E-05,Prevotella nanceiensis
NA,1.15E-05,Moraxella nonliquefaciens
NA,1.15E-05,Prevotella nanceiensis
NA,1.08E-05,Moraxella nonliquefaciens
NA,1.07E-05,Haemophilus influenzae
NA,1.03E-05,Moraxella nonliquefaciens
NA,1.02E-05,Prevotella melaninogenica
NA,9.92E-06,Haemophilus influenzae
NA,9.89E-06,Haemophilus influenzae
NA,9.66E-06,Prevotella nanceiensis
NA,9.45E-06,Moraxella nonliquefaciens
NA,9.42E-06,Prevotella nanceiensis
NA,9.38E-06,Moraxella nonliquefaciens
NA,8.99E-06,Corynebacterium simulans
NA,8.47E-06,Prevotella nanceiensis
NA,8.43E-06,Prevotella nanceiensis
NA,8.28E-06,Prevotella melaninogenica
NA,8.13E-06,Prevotella nanceiensis
NA,7.93E-06,Prevotella melaninogenica
NA,7.70E-06,Moraxella nonliquefaciens
NA,7.70E-06,Haemophilus influenzae
NA,7.48E-06,Haemophilus influenzae
NA,7.45E-06,Prevotella nanceiensis
NA,7.32E-06,Prevotella nanceiensis
NA,6.92E-06,Prevotella nanceiensis
NA,6.73E-06,Prevotella nanceiensis
NA,6.62E-06,Prevotella nanceiensis
NA,6.56E-06,Prevotella nanceiensis
NA,6.52E-06,Prevotella nanceiensis
NA,6.00E-06,Prevotella nanceiensis
NA,5.85E-06,Prevotella nanceiensis
NA,5.69E-06,Prevotella nanceiensis
NA,5.68E-06,Haemophilus influenzae
NA,5.55E-06,Moraxella nonliquefaciens
NA,5.46E-06,Moraxella nonliquefaciens
NA,4.65E-06,Prevotella nanceiensis
NA,4.33E-06,Prevotella nanceiensis
NA,4.18E-06,Moraxella nonliquefaciens
NA,4.16E-06,Prevotella nanceiensis
NA,4.11E-06,Moraxella nonliquefaciens
NA,3.99E-06,Prevotella nanceiensis
NA,3.62E-06,Haemophilus influenzae
NA,3.60E-06,Prevotella nanceiensis
NA,3.51E-06,Prevotella nanceiensis
NA,3.33E-06,Prevotella nanceiensis
NA,3.16E-06,Prevotella nanceiensis
NA,3.14E-06,Prevotella nanceiensis
NA,2.92E-06,Prevotella melaninogenica
NA,2.88E-06,Prevotella nanceiensis
NA,2.05E-06,Prevotella nanceiensis
NA,1.99E-06,Prevotella nanceiensis
NA,1.95E-06,Moraxella nonliquefaciens
NA,1.87E-06,Prevotella nanceiensis
NA,1.85E-06,Prevotella nanceiensis
NA,1.78E-06,Prevotella nanceiensis
NA,1.77E-06,Prevotella melaninogenica
NA,1.03E-06,Prevotella nanceiensis
NA,8.64E-07,Prevotella melaninogenica
NA,4.32E-07,Prevotella nanceiensis
NA,3.11E-07,Prevotella nanceiensis
NA,0,Corynebacterium simulans
NA,0,Prevotella nanceiensis
NA,0,Prevotella nanceiensis
NA,0,Prevotella nanceiensis